,localminute,dataid,meter_value
2884,2015-10-01 22:37:12-05,1714,147064
2885,2015-10-01 22:47:48-05,1714,147064
2886,2015-10-01 22:53:12-05,1714,147064
2887,2015-10-01 22:55:07-05,1714,147064
2888,2015-10-01 22:57:10-05,1714,147064
2889,2015-10-01 23:07:03-05,1714,147064
2890,2015-10-01 23:07:44-05,1714,147064
2891,2015-10-01 23:10:13-05,1714,147064
2892,2015-10-01 23:13:32-05,1714,147064
2893,2015-10-01 23:19:01-05,1714,147064
2894,2015-10-01 23:24:27-05,1714,147064
2895,2015-10-01 23:35:33-05,1714,147064
2896,2015-10-01 23:36:05-05,1714,147064
2897,2015-10-01 23:36:21-05,1714,147064
2898,2015-10-01 23:52:12-05,1714,147064
2899,2015-10-01 23:53:24-05,1714,147064
2900,2015-10-01 23:55:41-05,1714,147064
2901,2015-10-02 00:00:10-05,1714,147064
2902,2015-10-02 00:01:11-05,1714,147064
2903,2015-10-02 00:02:37-05,1714,147064
2904,2015-10-02 00:10:57-05,1714,147064
2905,2015-10-02 00:13:28-05,1714,147064
2906,2015-10-02 00:18:03-05,1714,147064
2907,2015-10-02 00:36:04-05,1714,147064
2908,2015-10-02 00:47:45-05,1714,147064
2909,2015-10-02 00:50:42-05,1714,147064
2910,2015-10-02 01:05:07-05,1714,147064
2911,2015-10-02 01:10:39-05,1714,147064
2912,2015-10-02 01:18:34-05,1714,147064
2913,2015-10-02 01:20:32-05,1714,147064
2914,2015-10-02 01:36:00-05,1714,147064
2915,2015-10-02 01:55:49-05,1714,147066
2916,2015-10-02 02:00:37-05,1714,147066
2917,2015-10-02 02:01:07-05,1714,147066
2918,2015-10-02 02:04:36-05,1714,147066
2919,2015-10-02 02:17:57-05,1714,147066
2920,2015-10-02 02:50:52-05,1714,147066
2921,2015-10-02 02:57:46-05,1714,147066
2922,2015-10-02 03:11:07-05,1714,147066
2923,2015-10-02 03:12:06-05,1714,147066
2924,2015-10-02 03:18:50-05,1714,147066
2925,2015-10-02 03:25:32-05,1714,147066
2926,2015-10-02 03:30:31-05,1714,147066
2927,2015-10-02 04:11:53-05,1714,147066
2928,2015-10-02 04:18:40-05,1714,147066
2929,2015-10-02 04:32:27-05,1714,147066
2930,2015-10-01 00:01:56-05,1718,161076
2931,2015-10-01 00:03:56-05,1718,161076
2932,2015-10-01 00:20:54-05,1718,161076
2933,2015-10-01 00:25:56-05,1718,161076
2934,2015-10-01 00:53:59-05,1718,161076
2935,2015-10-01 00:55:57-05,1718,161076
2936,2015-10-01 01:00:54-05,1718,161076
2937,2015-10-01 01:04:52-05,1718,161076
2938,2015-10-01 01:35:50-05,1718,161076
2939,2015-10-01 01:36:49-05,1718,161076
2940,2015-10-01 02:05:42-05,1718,161076
2941,2015-10-01 02:17:46-05,1718,161076
2942,2015-10-01 02:18:46-05,1718,161076
2943,2015-10-01 02:29:46-05,1718,161076
2944,2015-10-01 02:35:46-05,1718,161076
2945,2015-10-01 02:38:47-05,1718,161076
2946,2015-10-01 02:40:49-05,1718,161076
2947,2015-10-01 03:27:55-05,1718,161076
2948,2015-10-01 03:42:04-05,1718,161078
2949,2015-10-01 03:44:02-05,1718,161078
2950,2015-10-01 03:47:02-05,1718,161078
2951,2015-10-01 03:55:06-05,1718,161078
2952,2015-10-01 04:06:01-05,1718,161078
2953,2015-10-01 04:07:00-05,1718,161078
2954,2015-10-01 04:20:58-05,1718,161078
2955,2015-10-01 04:26:56-05,1718,161078
2956,2015-10-01 04:57:58-05,1718,161078
2957,2015-10-01 05:19:50-05,1718,161078
2958,2015-10-01 05:25:44-05,1718,161078
2959,2015-10-01 05:33:48-05,1718,161078
2960,2015-10-01 05:38:52-05,1718,161078
2961,2015-10-01 05:58:44-05,1718,161078
2962,2015-10-01 06:24:46-05,1718,161078
2963,2015-10-01 06:30:46-05,1718,161078
2964,2015-10-01 06:39:42-05,1718,161078
2965,2015-10-01 06:43:45-05,1718,161078
2966,2015-10-01 06:49:46-05,1718,161080
2967,2015-10-01 07:14:53-05,1718,161080
2968,2015-10-01 07:19:54-05,1718,161080
2969,2015-10-01 07:20:54-05,1718,161080
2970,2015-10-01 07:25:57-05,1718,161080
2971,2015-10-01 07:29:57-05,1718,161080
2972,2015-10-01 08:00:01-05,1718,161080
2973,2015-10-01 08:15:03-05,1718,161080
2974,2015-10-01 08:16:01-05,1718,161080
2975,2015-10-01 08:16:59-05,1718,161080
2976,2015-10-01 08:18:01-05,1718,161080
2977,2015-10-01 08:25:56-05,1718,161080
2978,2015-10-01 08:27:56-05,1718,161080
2979,2015-10-01 08:31:56-05,1718,161080
2980,2015-10-01 08:40:56-05,1718,161082
2981,2015-10-01 08:43:56-05,1718,161082
2982,2015-10-01 09:15:59-05,1718,161082
2983,2015-10-01 09:27:51-05,1718,161082
2984,2015-10-01 09:30:51-05,1718,161082
2985,2015-10-01 09:35:44-05,1718,161082
2986,2015-10-01 09:53:52-05,1718,161082
2987,2015-10-01 09:55:51-05,1718,161082
2988,2015-10-01 09:57:50-05,1718,161082
2989,2015-10-01 10:05:50-05,1718,161082
2990,2015-10-01 10:10:44-05,1718,161082
2991,2015-10-01 10:23:45-05,1718,161082
2992,2015-10-01 10:29:43-05,1718,161082
2993,2015-10-01 10:33:42-05,1718,161082
2994,2015-10-01 10:37:45-05,1718,161082
2995,2015-10-01 10:46:43-05,1718,161082
2996,2015-10-01 10:49:40-05,1718,161082
2997,2015-10-01 10:53:46-05,1718,161082
2998,2015-10-01 10:59:46-05,1718,161082
2999,2015-10-01 11:11:53-05,1718,161082
3000,2015-10-01 11:19:56-05,1718,161082
3001,2015-10-01 11:27:54-05,1718,161082
3002,2015-10-01 12:33:59-05,1718,161082
3003,2015-10-01 12:35:57-05,1718,161082
3004,2015-10-01 12:37:57-05,1718,161082
3005,2015-10-01 12:39:56-05,1718,161082
3006,2015-10-01 12:44:59-05,1718,161082
3007,2015-10-01 12:47:00-05,1718,161082
3008,2015-10-01 12:47:59-05,1718,161082
3009,2015-10-01 12:56:54-05,1718,161082
3010,2015-10-01 13:04:57-05,1718,161082
3011,2015-10-01 13:39:52-05,1718,161082
3012,2015-10-01 13:41:53-05,1718,161082
3013,2015-10-01 13:46:45-05,1718,161084
3014,2015-10-01 13:47:45-05,1718,161084
3015,2015-10-01 14:17:50-05,1718,161084
3016,2015-10-01 14:26:45-05,1718,161084
3017,2015-10-01 15:19:51-05,1718,161084
3018,2015-10-01 15:31:56-05,1718,161084
3019,2015-10-01 15:46:54-05,1718,161084
3020,2015-10-01 15:47:54-05,1718,161084
3021,2015-10-01 16:06:59-05,1718,161084
3022,2015-10-01 16:12:03-05,1718,161084
3023,2015-10-01 16:22:04-05,1718,161084
3024,2015-10-01 16:40:02-05,1718,161084
3025,2015-10-01 16:50:58-05,1718,161084
3026,2015-10-01 17:18:59-05,1718,161084
3027,2015-10-01 17:38:00-05,1718,161086
3028,2015-10-01 18:01:45-05,1718,161090
3029,2015-10-01 18:14:53-05,1718,161092
3030,2015-10-01 18:23:51-05,1718,161094
3031,2015-10-01 18:30:50-05,1718,161094
3032,2015-10-01 18:43:48-05,1718,161094
3033,2015-10-01 18:53:43-05,1718,161094
3034,2015-10-01 18:58:44-05,1718,161094
3035,2015-10-01 19:29:51-05,1718,161094
3036,2015-10-01 19:33:53-05,1718,161094
3037,2015-10-01 19:35:54-05,1718,161094
3038,2015-10-01 19:47:53-05,1718,161094
3039,2015-10-01 19:57:54-05,1718,161094
3040,2015-10-01 20:24:04-05,1718,161112
3041,2015-10-01 20:26:03-05,1718,161114
3042,2015-10-01 20:30:05-05,1718,161118
3043,2015-10-01 20:38:02-05,1718,161122
3044,2015-10-01 20:59:00-05,1718,161122
3045,2015-10-01 21:07:57-05,1718,161122
3046,2015-10-01 21:19:57-05,1718,161122
3047,2015-10-01 21:33:55-05,1718,161122
3048,2015-10-01 21:34:55-05,1718,161122
3049,2015-10-01 21:51:00-05,1718,161122
3050,2015-10-01 21:54:59-05,1718,161122
3051,2015-10-01 21:57:57-05,1718,161122
3052,2015-10-01 21:59:57-05,1718,161122
3053,2015-10-01 22:17:48-05,1718,161122
3054,2015-10-01 22:33:51-05,1718,161122
3055,2015-10-01 22:35:51-05,1718,161122
3056,2015-10-01 22:40:50-05,1718,161122
3057,2015-10-01 22:47:44-05,1718,161122
3058,2015-10-01 23:08:43-05,1718,161122
3059,2015-10-01 23:13:45-05,1718,161122
3060,2015-10-01 23:16:45-05,1718,161122
3061,2015-10-01 23:17:47-05,1718,161122
3062,2015-10-01 23:27:43-05,1718,161122
3063,2015-10-01 23:29:47-05,1718,161122
3064,2015-10-01 23:58:54-05,1718,161122
3065,2015-10-02 00:24:55-05,1718,161124
3066,2015-10-02 00:37:03-05,1718,161124
3067,2015-10-02 00:45:04-05,1718,161124
3068,2015-10-02 00:54:05-05,1718,161124
3069,2015-10-02 00:55:07-05,1718,161124
3070,2015-10-02 00:56:06-05,1718,161124
3071,2015-10-02 00:57:07-05,1718,161124
3072,2015-10-02 00:58:08-05,1718,161124
3073,2015-10-02 01:04:02-05,1718,161124
3074,2015-10-02 01:06:02-05,1718,161124
3075,2015-10-02 01:19:57-05,1718,161124
3076,2015-10-02 01:20:59-05,1718,161124
3077,2015-10-02 01:38:59-05,1718,161124
3078,2015-10-02 01:49:55-05,1718,161124
3079,2015-10-02 01:51:54-05,1718,161124
3080,2015-10-02 01:58:58-05,1718,161124
3081,2015-10-02 01:59:58-05,1718,161124
3082,2015-10-02 02:04:58-05,1718,161124
3083,2015-10-02 02:19:51-05,1718,161124
3084,2015-10-02 02:27:47-05,1718,161124
3085,2015-10-02 02:36:52-05,1718,161124
3086,2015-10-02 02:57:47-05,1718,161124
3087,2015-10-02 03:06:49-05,1718,161124
3088,2015-10-02 03:51:50-05,1718,161124
3089,2015-10-02 03:57:53-05,1718,161124
3090,2015-10-02 03:59:54-05,1718,161124
3091,2015-10-02 04:03:52-05,1718,161124
3092,2015-10-02 04:07:57-05,1718,161124
3093,2015-10-02 04:29:58-05,1718,161124
3094,2015-10-02 04:39:56-05,1718,161124
3095,2015-10-01 01:25:30-05,1790,296366
3096,2015-10-01 01:37:27-05,1790,296366
3097,2015-10-01 01:49:31-05,1790,296366
3098,2015-10-01 01:59:31-05,1790,296366
3099,2015-10-01 02:01:28-05,1790,296366
3100,2015-10-01 02:09:30-05,1790,296366
3101,2015-10-01 02:13:27-05,1790,296366
3102,2015-10-01 03:57:47-05,1790,296366
3103,2015-10-01 04:15:49-05,1790,296366
3104,2015-10-01 04:16:48-05,1790,296366
3105,2015-10-01 04:19:44-05,1790,296366
3106,2015-10-01 04:27:40-05,1790,296366
3107,2015-10-01 04:51:36-05,1790,296366
3108,2015-10-01 05:13:39-05,1790,296366
3109,2015-10-01 05:33:34-05,1790,296366
3110,2015-10-01 05:35:32-05,1790,296366
3111,2015-10-01 06:12:29-05,1790,296366
3112,2015-10-01 06:38:23-05,1790,296366
3113,2015-10-01 07:00:26-05,1790,296366
3114,2015-10-01 07:11:33-05,1790,296366
3115,2015-10-01 07:57:38-05,1790,296376
3116,2015-10-01 08:41:37-05,1790,296376
3117,2015-10-01 09:07:39-05,1790,296376
3118,2015-10-01 09:36:38-05,1790,296376
3119,2015-10-01 09:37:38-05,1790,296376
3120,2015-10-01 09:41:36-05,1790,296376
3121,2015-10-01 09:48:31-05,1790,296376
3122,2015-10-01 09:51:26-05,1790,296376
3123,2015-10-01 09:58:29-05,1790,296376
3124,2015-10-01 10:21:31-05,1790,296376
3125,2015-10-01 11:28:34-05,1790,296376
3126,2015-10-01 11:38:33-05,1790,296376
3127,2015-10-01 11:45:33-05,1790,296376
3128,2015-10-01 11:59:40-05,1790,296376
3129,2015-10-01 12:02:37-05,1790,296376
3130,2015-10-01 12:30:42-05,1790,296376
3131,2015-10-01 12:52:38-05,1790,296376
3132,2015-10-01 13:03:41-05,1790,296376
3133,2015-10-01 13:25:36-05,1790,296376
3134,2015-10-01 14:07:26-05,1790,296376
3135,2015-10-01 14:08:27-05,1790,296376
3136,2015-10-01 14:29:30-05,1790,296376
3137,2015-10-01 14:37:28-05,1790,296376
3138,2015-10-01 14:52:25-05,1790,296376
3139,2015-10-01 15:21:25-05,1790,296376
3140,2015-10-01 15:41:34-05,1790,296376
3141,2015-10-01 15:47:35-05,1790,296376
3142,2015-10-01 16:03:35-05,1790,296376
3143,2015-10-01 16:07:36-05,1790,296376
3144,2015-10-01 16:09:40-05,1790,296376
3145,2015-10-01 16:53:47-05,1790,296376
3146,2015-10-01 16:57:41-05,1790,296376
3147,2015-10-01 17:28:37-05,1790,296376
3148,2015-10-01 18:47:31-05,1790,296390
3149,2015-10-01 19:21:26-05,1790,296390
3150,2015-10-01 19:28:24-05,1790,296390
3151,2015-10-01 19:59:35-05,1790,296390
3152,2015-10-01 20:00:37-05,1790,296390
3153,2015-10-01 21:16:38-05,1790,296390
3154,2015-10-01 21:19:39-05,1790,296390
3155,2015-10-01 21:21:35-05,1790,296390
3156,2015-10-01 21:25:39-05,1790,296390
3157,2015-10-01 22:11:39-05,1790,296390
3158,2015-10-01 22:12:38-05,1790,296390
3159,2015-10-01 22:21:33-05,1790,296390
3160,2015-10-01 22:29:23-05,1790,296390
3161,2015-10-01 22:56:31-05,1790,296390
3162,2015-10-01 23:37:26-05,1790,296390
3163,2015-10-01 23:55:28-05,1790,296390
3164,2015-10-01 23:57:30-05,1790,296390
3165,2015-10-02 00:10:34-05,1790,296390
3166,2015-10-02 00:37:37-05,1790,296390
3167,2015-10-02 01:13:47-05,1790,296390
3168,2015-10-02 01:22:42-05,1790,296390
3169,2015-10-02 01:36:37-05,1790,296390
3170,2015-10-01 00:32:42-05,1791,130806
3171,2015-10-01 00:52:48-05,1791,130806
3172,2015-10-01 00:54:50-05,1791,130806
3173,2015-10-01 01:02:48-05,1791,130806
3174,2015-10-01 01:19:56-05,1791,130806
3175,2015-10-01 01:22:53-05,1791,130806
3176,2015-10-01 01:28:52-05,1791,130806
3177,2015-10-01 02:03:01-05,1791,130806
3178,2015-10-01 02:06:58-05,1791,130806
3179,2015-10-01 02:16:53-05,1791,130806
3180,2015-10-01 02:18:50-05,1791,130806
3181,2015-10-01 03:06:57-05,1791,130806
3182,2015-10-01 03:09:54-05,1791,130806
3183,2015-10-01 03:16:49-05,1791,130806
3184,2015-10-01 03:34:45-05,1791,130806
3185,2015-10-01 04:12:41-05,1791,130806
3186,2015-10-01 04:19:39-05,1791,130806
3187,2015-10-01 04:20:39-05,1791,130806
3188,2015-10-01 05:02:50-05,1791,130806
3189,2015-10-01 05:45:57-05,1791,130806
3190,2015-10-01 06:14:03-05,1791,130808
3191,2015-10-01 06:33:55-05,1791,130812
3192,2015-10-01 06:34:55-05,1791,130812
3193,2015-10-01 07:26:50-05,1791,130812
3194,2015-10-01 08:01:46-05,1791,130814
3195,2015-10-01 08:12:40-05,1791,130814
3196,2015-10-01 08:34:38-05,1791,130816
3197,2015-10-01 08:46:40-05,1791,130816
3198,2015-10-01 09:14:50-05,1791,130818
3199,2015-10-01 09:24:49-05,1791,130820
3200,2015-10-01 10:11:00-05,1791,130820
3201,2015-10-01 10:33:57-05,1791,130820
3202,2015-10-01 10:43:51-05,1791,130820
3203,2015-10-01 10:45:55-05,1791,130820
3204,2015-10-01 11:21:54-05,1791,130820
3205,2015-10-01 11:43:48-05,1791,130820
3206,2015-10-01 11:44:47-05,1791,130820
3207,2015-10-01 11:46:43-05,1791,130820
3208,2015-10-01 13:24:50-05,1791,130820
3209,2015-10-01 15:18:56-05,1791,130820
3210,2015-10-01 16:34:44-05,1791,130820
3211,2015-10-01 17:02:42-05,1791,130820
3212,2015-10-01 17:23:44-05,1791,130822
3213,2015-10-01 17:29:46-05,1791,130822
3214,2015-10-01 18:00:51-05,1791,130822
3215,2015-10-01 18:04:54-05,1791,130822
3216,2015-10-01 18:13:52-05,1791,130822
3217,2015-10-01 18:54:58-05,1791,130822
3218,2015-10-01 19:03:55-05,1791,130822
3219,2015-10-01 19:40:50-05,1791,130822
3220,2015-10-01 19:46:55-05,1791,130822
3221,2015-10-01 19:49:56-05,1791,130824
3222,2015-10-01 20:16:43-05,1791,130830
3223,2015-10-01 20:23:46-05,1791,130830
3224,2015-10-01 20:33:47-05,1791,130830
3225,2015-10-01 20:44:45-05,1791,130830
3226,2015-10-01 20:53:46-05,1791,130832
3227,2015-10-01 21:02:40-05,1791,130834
3228,2015-10-01 22:22:53-05,1791,130836
3229,2015-10-01 22:30:56-05,1791,130836
3230,2015-10-01 22:33:58-05,1791,130836
3231,2015-10-01 23:12:54-05,1791,130836
3232,2015-10-01 23:22:55-05,1791,130838
3233,2015-10-01 23:43:56-05,1791,130838
3234,2015-10-01 23:57:55-05,1791,130838
3235,2015-10-02 00:12:53-05,1791,130838
3236,2015-10-02 01:06:46-05,1791,130838
3237,2015-10-02 01:30:44-05,1791,130838
3238,2015-10-02 01:38:37-05,1791,130838
3239,2015-10-02 02:16:51-05,1791,130838
3240,2015-10-02 02:20:51-05,1791,130838
3241,2015-10-02 02:23:51-05,1791,130838
3242,2015-10-02 02:35:55-05,1791,130838
3243,2015-10-02 03:03:59-05,1791,130838
3244,2015-10-02 03:10:04-05,1791,130838
3245,2015-10-02 03:33:56-05,1791,130838
3246,2015-10-02 03:48:53-05,1791,130838
3247,2015-10-02 03:54:56-05,1791,130838
3248,2015-10-02 03:56:54-05,1791,130838
3249,2015-10-02 04:06:53-05,1791,130838
3250,2015-10-02 04:16:56-05,1791,130838
3251,2015-10-02 04:38:41-05,1791,130838
3252,2015-10-02 04:39:42-05,1791,130838
3253,2015-10-01 00:35:44-05,1792,135290
3254,2015-10-01 01:27:44-05,1792,135292
3255,2015-10-01 02:17:44-05,1792,135292
3256,2015-10-01 02:57:43-05,1792,135292
3257,2015-10-01 05:34:43-05,1792,135292
3258,2015-10-01 10:14:43-05,1792,135306
3259,2015-10-01 13:37:42-05,1792,135308
3260,2015-10-01 18:04:42-05,1792,135308
3261,2015-10-01 18:31:42-05,1792,135308
3262,2015-10-02 00:26:41-05,1792,135316
3263,2015-10-02 00:50:42-05,1792,135316
3264,2015-10-02 04:46:42-05,1792,135316
3265,2015-10-01 01:26:22-05,1800,125008
3266,2015-10-01 01:29:21-05,1800,125008
3267,2015-10-01 02:14:15-05,1800,125008
3268,2015-10-01 02:20:14-05,1800,125008
3269,2015-10-01 03:10:06-05,1800,125008
3270,2015-10-01 04:41:31-05,1800,125008
3271,2015-10-01 05:38:22-05,1800,125010
3272,2015-10-01 06:28:14-05,1800,125010
3273,2015-10-01 06:40:10-05,1800,125010
3274,2015-10-01 07:51:17-05,1800,125010
3275,2015-10-01 08:22:18-05,1800,125010
3276,2015-10-01 08:24:22-05,1800,125010
3277,2015-10-01 08:43:23-05,1800,125010
3278,2015-10-01 09:38:20-05,1800,125010
3279,2015-10-01 10:58:09-05,1800,125012
3280,2015-10-01 11:56:16-05,1800,125012
3281,2015-10-01 13:01:29-05,1800,125012
3282,2015-10-01 13:38:19-05,1800,125012
3283,2015-10-01 14:28:09-05,1800,125012
3284,2015-10-01 14:38:08-05,1800,125012
3285,2015-10-01 15:03:10-05,1800,125014
3286,2015-10-01 15:54:08-05,1800,125014
3287,2015-10-01 16:11:15-05,1800,125014
3288,2015-10-01 17:58:18-05,1800,125014
3289,2015-10-01 18:48:10-05,1800,125014
3290,2015-10-01 18:54:12-05,1800,125014
3291,2015-10-01 18:59:14-05,1800,125014
3292,2015-10-01 19:39:05-05,1800,125014
3293,2015-10-01 21:08:25-05,1800,125016
3294,2015-10-01 21:34:24-05,1800,125016
3295,2015-10-01 22:34:21-05,1800,125016
3296,2015-10-01 22:48:15-05,1800,125016
3297,2015-10-01 23:04:10-05,1800,125016
3298,2015-10-01 23:22:12-05,1800,125016
3299,2015-10-01 23:43:07-05,1800,125016
3300,2015-10-02 00:39:16-05,1800,125016
3301,2015-10-02 01:28:25-05,1800,125018
3302,2015-10-02 01:54:19-05,1800,125018
3303,2015-10-02 02:29:16-05,1800,125018
3304,2015-10-02 03:16:10-05,1800,125018
3305,2015-10-02 03:20:14-05,1800,125018
3306,2015-10-02 03:30:12-05,1800,125018
3307,2015-10-02 03:33:13-05,1800,125018
3308,2015-10-01 00:33:24-05,1801,110108
3309,2015-10-01 01:21:26-05,1801,110108
3310,2015-10-01 01:27:26-05,1801,110108
3311,2015-10-01 02:05:28-05,1801,110108
3312,2015-10-01 02:42:19-05,1801,110108
3313,2015-10-01 03:06:14-05,1801,110108
3314,2015-10-01 03:30:13-05,1801,110108
3315,2015-10-01 03:33:14-05,1801,110108
3316,2015-10-01 03:35:16-05,1801,110108
3317,2015-10-01 03:41:13-05,1801,110108
3318,2015-10-01 03:54:16-05,1801,110108
3319,2015-10-01 03:57:16-05,1801,110108
3320,2015-10-01 04:03:21-05,1801,110108
3321,2015-10-01 04:07:23-05,1801,110108
3322,2015-10-01 04:17:22-05,1801,110108
3323,2015-10-01 04:18:23-05,1801,110108
3324,2015-10-01 04:23:24-05,1801,110108
3325,2015-10-01 04:25:21-05,1801,110108
3326,2015-10-01 04:31:24-05,1801,110108
3327,2015-10-01 04:33:27-05,1801,110110
3328,2015-10-01 04:39:28-05,1801,110110
3329,2015-10-01 04:41:26-05,1801,110110
3330,2015-10-01 04:55:32-05,1801,110110
3331,2015-10-01 04:59:33-05,1801,110110
3332,2015-10-01 05:05:33-05,1801,110110
3333,2015-10-01 05:41:27-05,1801,110110
3334,2015-10-01 05:47:27-05,1801,110110
3335,2015-10-01 05:57:25-05,1801,110110
3336,2015-10-01 06:05:23-05,1801,110110
3337,2015-10-01 06:24:27-05,1801,110110
3338,2015-10-01 07:03:21-05,1801,110110
3339,2015-10-01 07:23:16-05,1801,110110
3340,2015-10-01 07:33:12-05,1801,110110
3341,2015-10-01 07:51:17-05,1801,110110
3342,2015-10-01 08:30:22-05,1801,110110
3343,2015-10-01 08:31:22-05,1801,110110
3344,2015-10-01 08:35:23-05,1801,110110
3345,2015-10-01 09:18:31-05,1801,110112
3346,2015-10-01 09:19:31-05,1801,110112
3347,2015-10-01 09:46:27-05,1801,110112
3348,2015-10-01 10:13:28-05,1801,110112
3349,2015-10-01 10:23:22-05,1801,110112
3350,2015-10-01 10:37:29-05,1801,110112
3351,2015-10-01 11:32:14-05,1801,110112
3352,2015-10-01 11:43:14-05,1801,110112
3353,2015-10-01 11:47:13-05,1801,110112
3354,2015-10-01 11:55:14-05,1801,110112
3355,2015-10-01 12:11:12-05,1801,110112
3356,2015-10-01 12:24:18-05,1801,110112
3357,2015-10-01 12:27:20-05,1801,110112
3358,2015-10-01 12:58:24-05,1801,110112
3359,2015-10-01 13:14:28-05,1801,110112
3360,2015-10-01 13:21:32-05,1801,110112
3361,2015-10-01 13:31:31-05,1801,110112
3362,2015-10-01 13:33:31-05,1801,110112
3363,2015-10-01 13:56:25-05,1801,110114
3364,2015-10-01 14:13:24-05,1801,110114
3365,2015-10-01 14:31:24-05,1801,110114
3366,2015-10-01 15:01:22-05,1801,110114
3367,2015-10-01 15:08:12-05,1801,110114
3368,2015-10-01 15:15:15-05,1801,110114
3369,2015-10-01 15:39:17-05,1801,110114
3370,2015-10-01 15:42:13-05,1801,110114
3371,2015-10-01 16:02:11-05,1801,110114
3372,2015-10-01 16:05:10-05,1801,110114
3373,2015-10-01 16:11:15-05,1801,110114
3374,2015-10-01 16:18:12-05,1801,110114
3375,2015-10-01 16:43:22-05,1801,110114
3376,2015-10-01 17:53:36-05,1801,110116
3377,2015-10-01 18:01:30-05,1801,110116
3378,2015-10-01 18:23:26-05,1801,110116
3379,2015-10-01 18:29:23-05,1801,110116
3380,2015-10-01 18:57:29-05,1801,110116
3381,2015-10-01 19:33:21-05,1801,110116
3382,2015-10-01 19:39:20-05,1801,110116
3383,2015-10-01 19:40:18-05,1801,110116
3384,2015-10-01 19:55:12-05,1801,110116
3385,2015-10-01 19:59:15-05,1801,110116
3386,2015-10-01 20:02:17-05,1801,110116
3387,2015-10-01 20:10:14-05,1801,110116
3388,2015-10-01 20:45:15-05,1801,110118
3389,2015-10-01 20:57:22-05,1801,110118
3390,2015-10-01 20:58:20-05,1801,110118
3391,2015-10-01 21:03:25-05,1801,110118
3392,2015-10-01 21:18:23-05,1801,110118
3393,2015-10-01 21:19:23-05,1801,110118
3394,2015-10-01 21:39:28-05,1801,110118
3395,2015-10-01 21:47:33-05,1801,110118
3396,2015-10-01 21:50:31-05,1801,110118
3397,2015-10-01 22:12:28-05,1801,110118
3398,2015-10-01 22:17:27-05,1801,110118
3399,2015-10-01 22:35:26-05,1801,110118
3400,2015-10-01 23:11:28-05,1801,110118
3401,2015-10-01 23:52:18-05,1801,110118
3402,2015-10-01 23:53:19-05,1801,110118
3403,2015-10-02 00:04:16-05,1801,110118
3404,2015-10-02 00:12:17-05,1801,110118
3405,2015-10-02 00:38:15-05,1801,110118
3406,2015-10-02 00:40:14-05,1801,110118
3407,2015-10-02 00:46:10-05,1801,110118
3408,2015-10-02 01:21:20-05,1801,110120
3409,2015-10-02 01:29:22-05,1801,110120
3410,2015-10-02 02:24:28-05,1801,110120
3411,2015-10-02 02:45:25-05,1801,110120
3412,2015-10-02 02:48:24-05,1801,110120
3413,2015-10-02 03:05:22-05,1801,110120
3414,2015-10-02 03:12:23-05,1801,110120
3415,2015-10-02 03:25:28-05,1801,110120
3416,2015-10-02 03:37:21-05,1801,110120
3417,2015-10-02 03:38:19-05,1801,110120
3418,2015-10-02 03:40:17-05,1801,110120
3419,2015-10-02 03:42:13-05,1801,110120
3420,2015-10-02 03:43:13-05,1801,110120
3421,2015-10-02 04:14:18-05,1801,110120
3422,2015-10-02 04:27:16-05,1801,110120
3423,2015-10-01 00:23:09-05,2018,204482
3424,2015-10-01 01:37:15-05,2018,204500
3425,2015-10-01 02:12:25-05,2018,204500
3426,2015-10-01 02:44:16-05,2018,204500
3427,2015-10-01 02:58:16-05,2018,204500
